Age,Gender,Marital_Status,Customer_Region,Product_Category,Preferred_Payment_Method,Preferred_Delivery_Option,Device_Used,Annual_Income,Spending_Score,Average_Order_Value,Number_of_Orders,Review_Score,Age_Group,Engagement_Level,High_Spender,Cluster
20,0,0,South America,Sports,Credit Card,Same-Day,Desktop,167089,83,490.72,52,5,18-25,Occasional,0,1
33,1,1,South America,Home,Debit Card,Standard,Mobile,74886,69,12.62,54,1,26-35,Occasional,0,1
49,1,0,South America,Fashion,PayPal,Standard,Tablet,101741,49,866.07,79,4,46-60,Occasional,0,3
35,1,0,North America,Fashion,PayPal,Express,Mobile,121851,62,700.25,18,4,26-35,Occasional,1,1
29,1,1,North America,Home,Credit Card,Express,Desktop,36964,50,899.02,32,4,26-35,Occasional,0,1
19,0,0,Europe,Electronics,PayPal,Same-Day,Mobile,28395,13,99.33,29,4,18-25,Active,0,2
57,0,1,Asia,Sports,PayPal,Same-Day,Mobile,148606,35,313.89,83,2,46-60,Active,0,3
47,1,1,North America,Beauty,PayPal,Same-Day,Mobile,39125,7,180.69,74,5,46-60,Active,0,3
26,1,1,Asia,Beauty,PayPal,Standard,Desktop,131213,75,471.18,23,5,26-35,Occasional,0,1
34,1,0,Asia,Home,Net Banking,Express,Mobile,26490,91,56.76,56,4,26-35,Highly Active,0,2
26,1,1,Asia,Electronics,Net Banking,Same-Day,Mobile,81373,75,420.78,94,1,26-35,Occasional,0,1
55,0,1,Asia,Home,Debit Card,Express,Mobile,105697,74,933.54,67,4,46-60,Active,1,3
23,1,1,North America,Sports,Credit Card,Same-Day,Desktop,116794,47,617.27,14,1,18-25,Active,0,2
50,1,0,North America,Electronics,Debit Card,Express,Mobile,54590,9,697.64,39,5,46-60,Occasional,0,3
31,0,1,Europe,Beauty,Net Banking,Express,Mobile,47420,97,910.02,60,4,26-35,Active,1,2
58,1,0,South America,Electronics,Debit Card,Same-Day,Mobile,150685,56,729.52,63,5,46-60,Occasional,1,3
67,0,0,North America,Beauty,Debit Card,Standard,Desktop,105353,3,637.58,99,4,60+,Occasional,0,0
23,1,0,North America,Sports,Net Banking,Same-Day,Desktop,100330,60,118.8,25,5,18-25,Active,0,2
44,1,0,North America,Beauty,PayPal,Same-Day,Tablet,172771,95,41.85,51,3,36-45,Occasional,0,1
45,0,1,South America,Sports,Net Banking,Standard,Desktop,198683,91,816.9,80,5,36-45,Occasional,1,1
34,1,1,Asia,Electronics,Credit Card,Express,Desktop,103141,62,170.23,48,5,26-35,Active,0,2
51,1,0,South America,Home,Net Banking,Same-Day,Desktop,188797,62,384.27,73,3,46-60,Active,0,3
34,1,0,South America,Home,PayPal,Express,Tablet,92432,58,915.12,6,1,26-35,Occasional,1,1
21,0,1,Asia,Home,PayPal,Same-Day,Mobile,27298,49,32.63,51,3,18-25,Active,0,2
67,1,1,Europe,Beauty,PayPal,Same-Day,Mobile,105358,76,473.38,93,5,60+,Active,0,0
39,1,1,North America,Beauty,PayPal,Standard,Mobile,29421,51,773.05,82,5,36-45,Active,0,2
68,0,1,South America,Fashion,PayPal,Same-Day,Mobile,180441,70,235.98,15,5,60+,Occasional,0,0
46,1,0,South America,Home,PayPal,Express,Mobile,188823,66,863.31,18,5,46-60,Occasional,1,3
42,0,1,North America,Fashion,Net Banking,Standard,Desktop,42733,32,499.13,85,3,36-45,Active,0,2
54,0,1,Asia,Electronics,PayPal,Standard,Desktop,162229,7,275.27,62,1,46-60,Active,0,3
37,1,0,Europe,Beauty,Debit Card,Same-Day,Mobile,160941,50,397.52,14,2,36-45,Active,0,2
47,0,0,South America,Sports,Debit Card,Same-Day,Tablet,188125,48,392.39,95,3,46-60,Active,0,3
58,0,1,Europe,Fashion,PayPal,Standard,Mobile,144781,19,60.67,6,2,46-60,Occasional,0,3
52,1,1,South America,Home,Debit Card,Standard,Desktop,164985,91,979.1,38,5,46-60,Occasional,1,3
29,0,1,South America,Beauty,Debit Card,Express,Tablet,179168,74,25.45,14,4,26-35,Occasional,0,1
39,0,1,Asia,Fashion,Credit Card,Standard,Tablet,42197,99,782.94,48,3,36-45,Occasional,1,1
37,1,0,Asia,Sports,Credit Card,Express,Tablet,197895,29,132.18,66,4,36-45,Occasional,0,1
32,1,0,South America,Electronics,Debit Card,Same-Day,Mobile,45460,14,120.59,38,2,26-35,Active,0,2
41,1,0,South America,Sports,Debit Card,Standard,Desktop,109446,7,917.53,28,3,36-45,Occasional,0,1
34,0,1,South America,Beauty,Debit Card,Same-Day,Tablet,43800,29,758.85,59,1,26-35,Active,0,2
23,1,0,North America,Electronics,Credit Card,Same-Day,Mobile,185236,74,711.96,35,1,18-25,Highly Active,1,2
33,1,1,North America,Beauty,Debit Card,Express,Tablet,85370,40,925.94,46,1,26-35,Occasional,0,1
23,0,1,Asia,Beauty,Credit Card,Same-Day,Mobile,166279,52,568.02,69,3,18-25,Highly Active,1,2
55,1,0,Europe,Electronics,Debit Card,Same-Day,Tablet,168169,86,738.27,90,1,46-60,Occasional,1,3
64,1,1,South America,Beauty,Net Banking,Same-Day,Mobile,62567,44,341.26,16,3,60+,Occasional,0,0
51,1,0,South America,Home,Net Banking,Standard,Tablet,37256,92,313.07,70,1,46-60,Occasional,0,3
69,1,0,Asia,Beauty,Net Banking,Standard,Desktop,175892,2,343.71,59,5,60+,Active,0,0
59,1,1,South America,Sports,Debit Card,Same-Day,Tablet,65226,96,973.32,51,1,46-60,Occasional,1,3
56,0,0,Asia,Electronics,Net Banking,Same-Day,Tablet,195797,68,231.09,7,4,46-60,Active,0,3
40,1,1,Europe,Fashion,PayPal,Standard,Desktop,195879,47,616.18,55,2,36-45,Highly Active,0,2
45,0,0,North America,Home,PayPal,Same-Day,Tablet,129528,3,617.7,74,3,36-45,Highly Active,0,2
66,0,1,North America,Sports,Net Banking,Express,Desktop,100911,23,871.12,58,5,60+,Active,0,0
36,1,0,North America,Sports,Debit Card,Same-Day,Tablet,85307,30,543.09,27,4,36-45,Active,0,2
39,1,1,South America,Fashion,Credit Card,Standard,Mobile,147463,86,510.59,6,1,36-45,Highly Active,1,2
49,1,0,Asia,Fashion,Net Banking,Same-Day,Tablet,55863,30,699.33,1,1,46-60,Highly Active,0,3
34,0,0,Europe,Beauty,PayPal,Express,Desktop,162469,3,867.96,17,5,26-35,Highly Active,0,2
23,1,1,Europe,Fashion,PayPal,Express,Tablet,24014,99,645.92,26,4,18-25,Occasional,1,1
66,1,1,Asia,Electronics,Credit Card,Standard,Tablet,40214,86,467.76,34,3,60+,Active,0,0
58,0,0,South America,Home,Debit Card,Express,Tablet,90186,67,182.66,99,3,46-60,Occasional,0,3
57,0,1,Europe,Home,PayPal,Standard,Tablet,82997,84,237.88,53,5,46-60,Occasional,0,3
68,1,0,Europe,Fashion,Net Banking,Standard,Desktop,196415,3,895.98,41,2,60+,Active,0,0
27,0,1,North America,Beauty,Credit Card,Express,Mobile,145676,63,948.92,7,4,26-35,Active,1,2
41,1,0,Asia,Beauty,PayPal,Standard,Desktop,155628,83,279.34,45,4,36-45,Occasional,0,1
54,1,0,Asia,Fashion,Credit Card,Standard,Desktop,135145,81,420.08,25,2,46-60,Active,0,3
26,1,1,Asia,Electronics,Net Banking,Express,Desktop,33954,80,58.92,89,3,26-35,Active,0,2
64,1,0,Asia,Fashion,Debit Card,Express,Desktop,64502,62,262.56,44,3,60+,Active,0,0
25,0,0,North America,Fashion,Debit Card,Same-Day,Desktop,48651,57,999.19,70,2,18-25,Active,1,2
22,1,0,Europe,Electronics,Credit Card,Standard,Desktop,193779,29,957.11,69,1,18-25,Active,0,2
25,0,1,Asia,Home,Net Banking,Express,Tablet,166330,63,869.23,8,1,18-25,Occasional,1,1
35,0,1,Europe,Sports,Net Banking,Express,Mobile,146078,30,14.72,77,3,26-35,Active,0,2
58,0,1,South America,Sports,Net Banking,Express,Tablet,159252,36,586.03,16,3,46-60,Occasional,0,3
57,0,1,South America,Fashion,PayPal,Express,Mobile,172288,2,675.84,22,2,46-60,Occasional,0,3
23,1,1,Asia,Sports,Net Banking,Same-Day,Desktop,142370,46,180.85,69,5,18-25,Active,0,2
18,0,1,South America,Electronics,Debit Card,Same-Day,Desktop,195762,81,505.92,75,3,18-25,Occasional,0,1
34,0,0,Europe,Home,PayPal,Same-Day,Desktop,164582,3,169.12,70,3,26-35,Active,0,2
33,1,0,South America,Electronics,Debit Card,Standard,Desktop,164893,57,663.55,85,4,26-35,Active,1,2
67,0,0,Asia,Electronics,Credit Card,Same-Day,Desktop,114409,1,284.3,92,2,60+,Active,0,0
44,0,1,Asia,Electronics,PayPal,Standard,Desktop,44182,56,252.26,94,3,36-45,Active,0,2
40,1,1,Asia,Fashion,Credit Card,Same-Day,Desktop,196465,2,895.01,19,3,36-45,Occasional,0,1
60,1,0,North America,Sports,PayPal,Standard,Tablet,164847,77,112.3,55,1,46-60,Active,0,3
42,0,1,North America,Beauty,Net Banking,Express,Tablet,111666,6,569.96,16,1,36-45,Occasional,0,1
40,1,1,South America,Home,Credit Card,Express,Mobile,64555,66,437.05,85,2,36-45,Occasional,0,1
31,1,1,Asia,Sports,PayPal,Standard,Tablet,27407,37,196.59,94,3,26-35,Active,0,2
27,0,1,Europe,Sports,Net Banking,Express,Tablet,53577,1,812.2,62,3,26-35,Active,0,2
66,1,0,North America,Sports,Debit Card,Standard,Desktop,47300,62,384.5,91,4,60+,Active,0,0
48,1,1,Asia,Beauty,Debit Card,Standard,Mobile,51816,83,190.58,22,5,46-60,Active,0,3
58,0,1,North America,Home,Credit Card,Express,Tablet,185910,36,13.28,70,3,46-60,Active,0,3
54,1,1,South America,Electronics,Net Banking,Same-Day,Mobile,47314,40,744.26,92,2,46-60,Active,0,3
49,1,1,South America,Fashion,Credit Card,Standard,Desktop,194372,81,54.23,95,4,46-60,Occasional,0,3
61,0,0,North America,Beauty,Credit Card,Same-Day,Tablet,95511,16,445.47,3,4,60+,Active,0,0
53,1,0,North America,Home,Debit Card,Same-Day,Desktop,184439,49,778.03,7,3,46-60,Active,0,3
37,0,0,Europe,Beauty,PayPal,Express,Mobile,176939,3,68.56,60,3,36-45,Occasional,0,1
67,0,1,Asia,Electronics,Net Banking,Express,Tablet,81245,14,950.32,27,4,60+,Highly Active,0,0
43,0,0,Europe,Electronics,Debit Card,Same-Day,Tablet,59741,68,365.55,67,4,36-45,Occasional,0,1
51,1,0,North America,Fashion,PayPal,Express,Mobile,197553,11,414.72,64,5,46-60,Occasional,0,3
58,1,1,North America,Fashion,PayPal,Express,Tablet,69619,67,488.6,7,3,46-60,Active,0,3
21,0,1,North America,Home,Net Banking,Same-Day,Mobile,138091,3,812.25,84,1,18-25,Highly Active,0,2
22,0,1,North America,Home,PayPal,Same-Day,Tablet,178267,46,84.55,2,2,18-25,Active,0,2
42,0,0,North America,Electronics,Net Banking,Same-Day,Mobile,181794,76,386.71,21,1,36-45,Occasional,0,1
38,0,1,South America,Electronics,Credit Card,Standard,Tablet,195022,86,462.45,76,4,36-45,Occasional,0,1
44,1,1,South America,Home,Net Banking,Same-Day,Tablet,40921,63,58.1,60,2,36-45,Occasional,0,1
21,0,1,Europe,Beauty,Net Banking,Express,Tablet,54038,77,237.98,61,4,18-25,Occasional,0,1
34,0,0,Asia,Home,Net Banking,Express,Mobile,105056,72,722.41,11,1,26-35,Occasional,1,1
62,1,1,Europe,Home,PayPal,Express,Tablet,74030,38,348.2,65,3,60+,Active,0,0
52,0,1,South America,Beauty,Credit Card,Standard,Desktop,178148,95,651.5,85,3,46-60,Occasional,1,3
41,0,1,North America,Fashion,PayPal,Same-Day,Mobile,125978,8,877.02,52,1,36-45,Occasional,0,1
62,0,0,Europe,Fashion,Credit Card,Standard,Mobile,21397,42,412.85,29,1,60+,Occasional,0,0
64,1,1,Asia,Beauty,Net Banking,Same-Day,Mobile,43989,2,521.0,28,2,60+,Occasional,0,0
44,0,0,South America,Fashion,Net Banking,Same-Day,Desktop,178515,63,587.81,19,3,36-45,Active,1,2
46,1,1,South America,Home,Credit Card,Same-Day,Mobile,47021,96,100.5,75,5,46-60,Occasional,0,3
56,0,1,Europe,Fashion,Debit Card,Standard,Mobile,106871,85,75.65,76,1,46-60,Occasional,0,3
32,1,1,North America,Sports,Credit Card,Standard,Mobile,59624,73,398.81,31,4,26-35,Occasional,0,1
25,0,0,North America,Electronics,Net Banking,Same-Day,Tablet,104124,81,718.35,10,3,18-25,Active,1,2
44,0,1,Asia,Beauty,Credit Card,Standard,Tablet,37167,42,641.2,82,1,36-45,Active,0,2
62,1,1,Europe,Home,Credit Card,Same-Day,Desktop,123071,95,319.23,44,3,60+,Occasional,0,0
54,0,1,North America,Home,Net Banking,Express,Tablet,115729,35,915.14,77,1,46-60,Occasional,0,3
47,0,0,Asia,Fashion,Credit Card,Standard,Tablet,95176,4,784.1,96,3,46-60,Occasional,0,3
23,1,1,Europe,Sports,PayPal,Same-Day,Desktop,149376,25,223.55,3,3,18-25,Occasional,0,1
49,0,1,Asia,Fashion,Debit Card,Standard,Desktop,136012,10,308.76,28,3,46-60,Occasional,0,3
41,1,0,South America,Sports,PayPal,Express,Desktop,21318,36,853.88,3,1,36-45,Active,0,2
34,0,1,South America,Home,Debit Card,Standard,Mobile,34507,50,217.4,38,2,26-35,Active,0,2
65,1,0,Europe,Beauty,PayPal,Same-Day,Mobile,94432,97,175.16,34,2,60+,Active,0,0
23,0,1,Asia,Electronics,Net Banking,Standard,Desktop,156615,31,403.74,44,2,18-25,Active,0,2
44,0,1,Asia,Home,Debit Card,Same-Day,Desktop,83061,60,576.57,40,1,36-45,Occasional,1,1
59,1,0,Asia,Beauty,Net Banking,Same-Day,Tablet,44499,6,331.81,98,2,46-60,Highly Active,0,3
18,1,0,Europe,Home,Net Banking,Express,Mobile,180026,1,290.05,62,4,18-25,Occasional,0,1
48,1,0,South America,Fashion,PayPal,Same-Day,Desktop,82009,81,462.06,36,4,46-60,Occasional,0,3
19,0,1,Asia,Home,Debit Card,Same-Day,Mobile,163146,8,745.33,51,5,18-25,Active,0,2
36,0,1,South America,Sports,PayPal,Standard,Mobile,181405,55,248.32,40,1,36-45,Active,0,2
41,0,1,South America,Fashion,Net Banking,Express,Desktop,68376,51,726.03,32,2,36-45,Occasional,0,1
40,1,1,South America,Beauty,Net Banking,Express,Mobile,40806,51,765.39,35,5,36-45,Highly Active,0,2
25,1,0,Asia,Sports,Debit Card,Express,Desktop,78732,33,940.98,41,3,18-25,Active,0,2
29,0,1,Europe,Sports,Net Banking,Same-Day,Desktop,154980,56,945.67,25,3,26-35,Occasional,1,1
41,0,0,North America,Home,Net Banking,Same-Day,Tablet,121274,4,777.47,71,1,36-45,Occasional,0,1
60,1,1,North America,Fashion,Debit Card,Same-Day,Tablet,160441,58,533.37,84,4,46-60,Occasional,1,3
56,1,1,South America,Electronics,Credit Card,Same-Day,Desktop,151596,46,771.52,82,1,46-60,Occasional,0,3
51,0,1,Asia,Sports,Net Banking,Standard,Desktop,21850,18,671.76,77,3,46-60,Active,0,3
47,1,0,Europe,Sports,Debit Card,Standard,Tablet,179033,95,898.53,55,1,46-60,Highly Active,1,3
60,1,0,Europe,Electronics,Credit Card,Standard,Mobile,182369,4,922.63,25,4,46-60,Occasional,0,3
38,1,0,South America,Home,Credit Card,Express,Tablet,149943,4,525.96,39,4,36-45,Active,0,2
47,1,0,South America,Sports,PayPal,Express,Tablet,177416,57,123.65,37,3,46-60,Occasional,0,3
50,0,1,Asia,Electronics,Debit Card,Standard,Mobile,55658,83,699.34,53,2,46-60,Highly Active,1,3
51,1,0,South America,Fashion,PayPal,Same-Day,Desktop,66454,23,569.39,57,1,46-60,Occasional,0,3
26,0,1,South America,Fashion,Debit Card,Standard,Tablet,196254,72,529.65,30,4,26-35,Occasional,1,1
19,1,1,Asia,Home,PayPal,Standard,Tablet,92000,9,65.31,82,5,18-25,Occasional,0,1
57,1,1,South America,Fashion,Debit Card,Express,Desktop,189402,70,370.32,15,2,46-60,Occasional,0,3
42,1,0,Europe,Home,PayPal,Same-Day,Tablet,156617,26,630.12,92,2,36-45,Occasional,0,1
36,1,1,Europe,Sports,Debit Card,Same-Day,Tablet,39152,100,652.75,65,3,36-45,Occasional,1,1
61,1,1,South America,Fashion,Credit Card,Same-Day,Desktop,55336,42,39.28,31,5,60+,Highly Active,0,0
20,1,1,Asia,Fashion,Net Banking,Express,Tablet,172831,69,806.55,9,2,18-25,Occasional,1,1
48,0,0,South America,Beauty,Debit Card,Express,Tablet,156012,81,687.53,81,2,46-60,Occasional,1,3
35,0,0,South America,Home,Debit Card,Express,Tablet,129465,86,232.53,95,4,26-35,Occasional,0,1
21,0,1,South America,Home,PayPal,Standard,Mobile,34500,60,128.32,87,3,18-25,Active,0,2
23,1,1,Europe,Home,Debit Card,Same-Day,Tablet,165461,40,5.66,80,3,18-25,Occasional,0,1
29,0,0,Asia,Home,PayPal,Express,Tablet,125444,98,234.84,33,4,26-35,Active,0,2
24,1,0,South America,Home,Credit Card,Same-Day,Mobile,127975,19,523.91,2,2,18-25,Occasional,0,1
37,0,0,Europe,Electronics,PayPal,Same-Day,Tablet,85951,25,22.04,17,3,36-45,Occasional,0,1
46,0,1,South America,Fashion,Net Banking,Same-Day,Tablet,133641,9,738.79,10,2,46-60,Occasional,0,3
57,0,1,South America,Sports,Net Banking,Standard,Tablet,75072,45,454.76,71,2,46-60,Highly Active,0,3
24,1,1,South America,Home,PayPal,Standard,Tablet,73476,50,110.74,26,5,18-25,Active,0,2
40,0,1,North America,Sports,PayPal,Same-Day,Desktop,116434,90,690.88,71,1,36-45,Active,1,2
68,1,0,South America,Fashion,Net Banking,Standard,Mobile,30369,41,138.5,93,2,60+,Active,0,0
65,1,0,South America,Home,Debit Card,Standard,Tablet,148293,48,482.23,95,3,60+,Occasional,0,0
54,0,1,North America,Electronics,PayPal,Standard,Tablet,45381,70,540.26,77,4,46-60,Highly Active,1,3
36,0,0,Asia,Sports,Net Banking,Express,Mobile,83893,97,120.54,84,5,36-45,Occasional,0,1
46,0,0,South America,Fashion,Debit Card,Standard,Tablet,52064,13,424.53,96,4,46-60,Active,0,3
60,0,0,Europe,Beauty,Credit Card,Standard,Mobile,175753,80,221.9,32,5,46-60,Occasional,0,3
42,0,1,Asia,Home,PayPal,Standard,Mobile,188912,81,397.28,81,1,36-45,Occasional,0,1
37,1,1,Europe,Sports,Debit Card,Express,Tablet,73227,88,318.83,15,4,36-45,Active,0,2
66,0,1,Europe,Home,Net Banking,Express,Mobile,112761,88,33.51,40,2,60+,Occasional,0,0
28,0,1,North America,Electronics,Net Banking,Express,Desktop,131825,88,146.3,55,4,26-35,Occasional,0,1
55,0,0,North America,Fashion,Credit Card,Same-Day,Desktop,168992,80,818.88,93,2,46-60,Active,1,3
52,1,1,South America,Beauty,Debit Card,Express,Desktop,65212,65,166.74,58,2,46-60,Occasional,0,3
21,1,1,Asia,Beauty,PayPal,Express,Mobile,172980,35,914.01,72,2,18-25,Active,0,2
48,1,0,Europe,Sports,Debit Card,Same-Day,Tablet,50593,90,263.49,7,4,46-60,Active,0,3
31,0,1,South America,Sports,Credit Card,Standard,Mobile,39207,31,965.65,10,5,26-35,Occasional,0,1
24,1,0,North America,Home,PayPal,Same-Day,Desktop,129456,2,527.96,26,4,18-25,Active,0,2
53,1,1,North America,Beauty,Credit Card,Express,Tablet,52921,32,396.59,22,1,46-60,Active,0,3
37,0,0,South America,Sports,Debit Card,Same-Day,Mobile,94407,66,568.59,33,4,36-45,Occasional,1,1
20,0,0,Europe,Sports,PayPal,Standard,Mobile,60026,61,731.16,98,1,18-25,Occasional,1,1
62,1,1,South America,Electronics,Credit Card,Same-Day,Tablet,38485,82,41.47,76,2,60+,Active,0,0
45,0,0,South America,Fashion,Debit Card,Standard,Tablet,55072,13,759.82,26,2,36-45,Highly Active,0,2
47,0,0,South America,Sports,Debit Card,Same-Day,Desktop,113635,40,900.78,96,3,46-60,Occasional,0,3
60,0,1,Asia,Home,PayPal,Express,Tablet,29077,36,85.77,45,5,46-60,Active,0,3
46,0,0,Asia,Fashion,Credit Card,Express,Mobile,77121,100,463.17,12,4,46-60,Active,0,3
25,0,1,North America,Electronics,PayPal,Express,Desktop,38696,48,453.37,72,3,18-25,Active,0,2
41,0,1,North America,Electronics,Credit Card,Same-Day,Desktop,27259,83,57.71,84,4,36-45,Active,0,2
44,0,0,Europe,Fashion,Credit Card,Same-Day,Mobile,159501,12,741.98,41,2,36-45,Occasional,0,1
68,0,0,North America,Sports,Net Banking,Standard,Desktop,139388,75,736.32,8,4,60+,Occasional,1,0
42,0,1,South America,Fashion,Net Banking,Standard,Tablet,31713,66,167.7,50,5,36-45,Highly Active,0,2
34,1,0,Europe,Beauty,Credit Card,Standard,Mobile,97274,13,647.26,73,2,26-35,Active,0,2
49,1,0,North America,Electronics,PayPal,Express,Tablet,77634,52,652.2,36,2,46-60,Occasional,1,3
24,0,1,North America,Fashion,PayPal,Standard,Mobile,71655,79,6.64,97,4,18-25,Active,0,2
32,1,1,North America,Sports,Debit Card,Express,Mobile,88228,49,315.69,91,2,26-35,Occasional,0,1
20,1,1,Asia,Sports,Credit Card,Standard,Desktop,39162,87,922.94,17,1,18-25,Occasional,1,1
30,1,1,Europe,Fashion,Credit Card,Express,Tablet,115231,95,282.13,34,3,26-35,Occasional,0,1
67,0,0,Asia,Sports,Debit Card,Express,Mobile,164605,21,989.19,47,4,60+,Active,0,0
32,0,0,North America,Electronics,Debit Card,Same-Day,Tablet,175941,97,58.07,29,4,26-35,Occasional,0,1
30,1,1,Europe,Home,PayPal,Express,Tablet,61090,50,332.81,50,1,26-35,Occasional,0,1
27,0,1,South America,Fashion,Credit Card,Express,Tablet,174894,2,484.76,77,5,26-35,Occasional,0,1
64,0,1,Asia,Home,Debit Card,Standard,Tablet,114759,74,927.37,87,2,60+,Active,1,0
41,0,0,North America,Home,Credit Card,Express,Desktop,174019,15,389.01,36,3,36-45,Occasional,0,1
55,1,0,Asia,Electronics,PayPal,Standard,Mobile,23847,32,30.15,8,1,46-60,Active,0,3
31,1,1,Asia,Fashion,Credit Card,Express,Desktop,91325,55,137.79,59,3,26-35,Active,0,2
23,0,0,South America,Sports,Net Banking,Standard,Tablet,196851,93,361.64,62,4,18-25,Occasional,0,1
47,1,0,North America,Beauty,Net Banking,Express,Mobile,89429,75,769.91,1,3,46-60,Active,1,3
24,1,1,Europe,Sports,Credit Card,Express,Desktop,164963,38,719.64,43,3,18-25,Active,0,2
24,1,0,Asia,Electronics,Credit Card,Standard,Tablet,79771,73,664.59,39,3,18-25,Occasional,1,1
22,1,0,North America,Sports,Debit Card,Same-Day,Desktop,46164,31,812.48,39,3,18-25,Occasional,0,1
69,1,0,Europe,Beauty,PayPal,Express,Desktop,30431,65,763.54,62,4,60+,Occasional,1,0
18,1,1,Europe,Sports,Credit Card,Express,Tablet,168469,52,640.36,90,5,18-25,Occasional,1,1
65,1,1,North America,Home,Credit Card,Standard,Tablet,141532,12,393.38,55,1,60+,Active,0,0
24,0,0,North America,Sports,Credit Card,Standard,Tablet,134066,64,505.5,7,5,18-25,Occasional,0,1
28,1,1,South America,Beauty,PayPal,Same-Day,Desktop,59181,11,921.47,95,4,26-35,Active,0,2
43,0,1,Asia,Sports,Credit Card,Express,Tablet,159586,49,896.52,20,2,36-45,Active,0,2
49,1,1,Asia,Home,Net Banking,Standard,Tablet,189496,8,770.81,26,3,46-60,Active,0,3
62,0,0,South America,Electronics,PayPal,Standard,Tablet,191584,82,282.65,42,3,60+,Active,0,0
37,1,1,Europe,Home,PayPal,Express,Desktop,158564,30,872.32,65,1,36-45,Occasional,0,1
40,0,0,Europe,Sports,PayPal,Standard,Desktop,158553,41,206.81,90,4,36-45,Active,0,2
46,0,0,Europe,Home,PayPal,Same-Day,Mobile,51542,25,519.55,16,2,46-60,Occasional,0,3
40,1,1,Asia,Electronics,Debit Card,Express,Desktop,78864,76,990.9,31,1,36-45,Active,1,2
38,0,0,Asia,Fashion,Credit Card,Same-Day,Tablet,159795,18,781.8,23,1,36-45,Highly Active,0,2
36,0,1,Europe,Fashion,PayPal,Express,Tablet,197786,77,921.05,66,3,36-45,Occasional,1,1
49,1,0,Asia,Fashion,Net Banking,Standard,Tablet,142977,96,740.46,17,3,46-60,Occasional,1,3
33,0,0,South America,Home,Debit Card,Express,Mobile,21109,50,172.86,30,4,26-35,Highly Active,0,2
41,0,0,South America,Sports,Net Banking,Standard,Mobile,44324,27,547.11,22,1,36-45,Occasional,0,1
35,0,0,North America,Home,PayPal,Same-Day,Desktop,62790,55,913.16,40,1,26-35,Active,1,2
38,1,0,Asia,Beauty,Net Banking,Same-Day,Desktop,182664,31,7.89,21,5,36-45,Active,0,2
60,0,0,South America,Beauty,Debit Card,Standard,Desktop,32743,13,91.92,62,5,46-60,Active,0,3
34,0,1,North America,Fashion,Debit Card,Same-Day,Tablet,155298,62,776.31,34,5,26-35,Active,1,2
60,0,1,South America,Fashion,Debit Card,Standard,Mobile,87717,18,742.22,30,5,46-60,Occasional,0,3
32,1,0,South America,Home,Net Banking,Standard,Mobile,188748,68,878.75,86,5,26-35,Occasional,1,1
48,0,1,Europe,Sports,PayPal,Same-Day,Tablet,22374,45,921.54,51,4,46-60,Active,0,3
51,1,0,South America,Home,Debit Card,Express,Tablet,80537,34,428.05,31,5,46-60,Active,0,3
69,0,1,South America,Sports,Credit Card,Express,Tablet,132669,15,460.47,73,2,60+,Active,0,0
61,0,1,Asia,Sports,PayPal,Standard,Mobile,100241,95,881.52,56,5,60+,Occasional,1,0
40,0,1,South America,Beauty,Credit Card,Same-Day,Desktop,146257,37,928.82,94,4,36-45,Active,0,2
